Country,ISO2,ISO3,Indicator,Series,Variable,Model,Scenarios,Unit,Source,CTS Name,CTS Code,CTS Full Descriptor,2020,2025,2030,2035,2040,2045,2050
Honduras,HN,HND,Transition Pathways,Emissions and CCS,LULUCF CO2 emissions,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),Mt CO2/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,13.0088,-5.0739,-10.1723,-8.3821,-5.6586,-5.8983,-4.7787
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0002
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001
Honduras,HN,HND,Transition Pathways,Primary energy,Nuclear,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,GCAM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1279,0.152,0.161,0.1633,0.1579,0.1457,0.1235
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,GCAM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1329,0.1589,0.1759,0.1898,0.1992,0.2015,0.206
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,GCAM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.133,0.1592,0.1763,0.1729,0.1698,0.1613,0.1465
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,GCAM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1308,0.1573,0.1769,0.1961,0.2121,0.2297,0.2509
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,GCAM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1248,0.1473,0.1493,0.144,0.1353,0.1038,0.0683
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,GCAM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1311,0.157,0.1765,0.1884,0.1915,0.1875,0.1826
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,GCAM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1236,0.1476,0.1464,0.1361,0.1177,0.07,0.05
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1056,0.1432,0.1603,0.1814,0.2127,0.2188,0.2128
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0891,0.115,0.1343,0.1577,0.1909,0.2288,0.2594
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0889,0.1148,0.134,0.1961,0.2114,0.2206,0.2123
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0892,0.1157,0.1351,0.1462,0.16,0.1604,0.1429
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0985,0.1329,0.1249,0.1296,0.1301,0.1109,0.0911
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0928,0.1193,0.14,0.162,0.192,0.2225,0.2375
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1078,0.1449,0.1423,0.1436,0.1438,0.1118,0.0871
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Below 2°C,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1404,0.1558,0.1717,0.1849,0.1957,0.1949,0.1856
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Current Policies (Hot house world scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1415,0.1546,0.1678,0.1807,0.1983,0.214,0.2313
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1415,0.1544,0.1675,0.1629,0.1924,0.2026,0.2003
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Fragmented World,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1401,0.1538,0.1662,0.1744,0.1917,0.1958,0.1848
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Low Demand,EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1638,0.1899,0.199,0.2021,0.1947,0.1911,0.1737
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1397,0.1517,0.1638,0.1766,0.1931,0.2036,0.2072
Honduras,HN,HND,Transition Pathways,Primary energy,Oil,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),EJ/yr,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.1365,0.1529,0.162,0.1576,0.1598,0.1585,0.1516
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,GCAM,Below 2°C,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,13.3835,66.0397,141.6786,206.9735,285.4906,387.2225
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,GCAM,Current Policies (Hot house world scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,GCAM,Delayed Transition (Disorderly scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,74.7023,145.5809,227.2169,323.7008
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,GCAM,Fragmented World,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,GCAM,Low Demand,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,0.0,70.8755,181.3064,300.7883,548.1698,688.8729
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,GCAM,Nationally Determined Contributions (NDCs),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,3.585,5.034,21.707,36.3218,55.5519,73.775
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,GCAM,Net Zero 2050 (Orderly scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,19.3137,142.1945,281.177,448.0665,768.9933,938.136
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,MESSAGEix-GLOBIOM,Below 2°C,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,3.6053,40.6394,56.6256,69.7497,93.0186,115.607
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,4.571,2.7092,4.6736,6.6381,8.6025,10.5669
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,4.571,2.7092,76.917,95.8927,119.1397,266.9398
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,MESSAGEix-GLOBIOM,Fragmented World,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,4.571,2.7092,29.7938,42.0552,118.7654,432.8631
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,MESSAGEix-GLOBIOM,Low Demand,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,3.6053,221.4748,269.392,345.9152,457.5041,539.348
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,3.6053,11.0548,18.2409,25.427,32.6131,39.7992
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,0.0,3.6053,688.7475,728.8234,777.5558,1020.5188,1252.4671
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,REMIND-MAgPIE,Below 2°C,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.0772,32.0913,44.3036,59.173,77.8327,101.4207,131.0753
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,REMIND-MAgPIE,Current Policies (Hot house world scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.0772,10.7533,10.4768,10.2517,10.0833,9.9769,9.9384
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.0772,10.7533,10.4768,75.6035,101.1551,132.7985,171.9373
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,REMIND-MAgPIE,Fragmented World,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.0772,10.7533,10.4768,60.8267,100.7492,140.4937,180.254
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,REMIND-MAgPIE,Low Demand,US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.0772,76.3234,105.3641,140.7266,185.1024,241.1973,311.7146
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.0772,38.8598,66.6448,69.2252,71.8041,74.3702,76.9032
Honduras,HN,HND,Transition Pathways,Carbon price,Price: Carbon,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),US$2010/t CO2,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,11.0772,128.8937,177.9377,237.6502,312.5976,407.3385,526.4279
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,GCAM,Below 2°C,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.1881,2.4061,2.4847,2.5138,2.5344,2.6725,2.8565
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,GCAM,Current Policies (Hot house world scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.1881,2.2365,2.3023,2.3414,2.3441,2.3427,2.3272
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,GCAM,Delayed Transition (Disorderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.1881,2.2365,2.3023,2.534,2.5062,2.6687,3.1611
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,GCAM,Fragmented World,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.1881,2.2365,2.3023,2.3533,2.2857,2.295,2.2744
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,GCAM,Low Demand,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.1881,2.3839,2.4178,2.4284,2.526,3.0907,3.3768
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,GCAM,Nationally Determined Contributions (NDCs),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.1881,2.2027,2.1791,2.246,2.2441,2.2411,2.2113
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,GCAM,Net Zero 2050 (Orderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.1881,2.3896,2.427,2.5372,2.8503,3.445,3.811
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,MESSAGEix-GLOBIOM,Below 2°C,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.6884,1.7899,2.0432,2.1304,2.5009,2.5969,3.1935
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.6884,1.7982,1.9254,2.0259,2.2346,2.4285,2.7404
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.6884,1.7982,1.9254,2.1138,2.5763,2.5105,4.2482
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,MESSAGEix-GLOBIOM,Fragmented World,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.6884,1.7982,1.9254,2.5531,2.3206,3.0949,6.0047
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,MESSAGEix-GLOBIOM,Low Demand,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.6884,1.7899,3.3829,3.8304,4.5255,4.3597,4.5854
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.6884,1.7899,1.9969,2.1422,2.3956,2.6342,2.9909
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.6884,1.7899,7.3113,7.9477,8.1011,10.6378,8.348
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,REMIND-MAgPIE,Below 2°C,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.161,1.7827,1.6152,1.4186,1.4234,1.4937
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,REMIND-MAgPIE,Current Policies (Hot house world scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.2228,2.2627,2.307,2.3841,2.4996,2.7928
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,REMIND-MAgPIE,Delayed Transition (Disorderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.2228,2.2627,2.2998,1.8855,1.4268,1.4782
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,REMIND-MAgPIE,Fragmented World,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.2228,2.2627,2.2464,2.1067,2.0358,2.4772
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,REMIND-MAgPIE,Low Demand,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.3285,1.6288,1.2207,1.2602,1.1936,1.557
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,REMIND-MAgPIE,Nationally Determined Contributions (NDCs),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.1324,2.088,2.0799,1.9486,1.8346,1.9253
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Coal,REMIND-MAgPIE,Net Zero 2050 (Orderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,2.0344,2.6167,1.7773,1.444,1.3735,1.4422,1.7394
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,GCAM,Below 2°C,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5751,6.1256,6.4372,6.7824,7.1696,7.7048,8.37
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,GCAM,Current Policies (Hot house world scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5751,5.8169,5.7585,5.8462,6.0489,6.0894,6.2198
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,GCAM,Delayed Transition (Disorderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5751,5.8169,5.7584,6.3677,6.7908,7.3307,8.0757
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,GCAM,Fragmented World,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5751,5.8169,5.7585,5.8482,6.0414,6.0614,6.1335
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,GCAM,Low Demand,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5751,5.9743,6.3585,6.9557,7.7178,9.0371,9.7311
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,GCAM,Nationally Determined Contributions (NDCs),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5751,5.8169,5.7443,5.8237,5.9885,5.9624,6.0228
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,GCAM,Net Zero 2050 (Orderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,5.5751,6.1551,6.9953,7.8987,8.865,10.4333,11.1531
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,MESSAGEix-GLOBIOM,Below 2°C,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.8954,2.1921,2.6031,3.1381,3.5741,3.718,4.4329
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,MESSAGEix-GLOBIOM,Current Policies (Hot house world scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.8954,2.1907,2.4162,2.9565,3.3614,3.4231,4.0778
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,MESSAGEix-GLOBIOM,Delayed Transition (Disorderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.8954,2.1907,2.4162,3.1481,3.338,3.7079,4.463
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,MESSAGEix-GLOBIOM,Fragmented World,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.8954,2.1907,2.4162,3.2817,3.1409,3.7612,5.1092
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,MESSAGEix-GLOBIOM,Low Demand,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.8954,2.1921,-0.145,3.0348,3.8782,4.3257,4.8287
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,MESSAGEix-GLOBIOM,Nationally Determined Contributions (NDCs),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.8954,2.1921,2.4486,2.9889,3.4101,3.4831,4.1519
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,MESSAGEix-GLOBIOM,Net Zero 2050 (Orderly scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,1.8954,2.1921,4.6095,4.878,5.7303,6.7357,7.8838
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,REMIND-MAgPIE,Below 2°C,US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.9711,4.5987,4.4679,5.2041,5.1447,4.8653,4.9049
Honduras,HN,HND,Transition Pathways,Energy prices,Price: Gas,REMIND-MAgPIE,Current Policies (Hot house world scenario),US$2010/GJ,"NGFS (2023), Scenarios Portal; and IIASA (2023), NGFS Phase 4 Scenario Explorer.",,,,3.9711,4.6647,4.6303,5.0297,5.2841,5.5602,5.7592
